epoch,loss,masked_MSE_multiple_masks,val_loss,val_masked_MSE_multiple_masks
51,18.045434951782227,18.045434951782227,18.295316696166992,18.30388832092285
52,17.888410568237305,17.888410568237305,18.332813262939453,18.342016220092773
53,17.68351173400879,17.68351173400879,18.109024047851562,18.11750030517578
54,17.66300392150879,17.66300392150879,19.802305221557617,19.8267879486084
55,17.824392318725586,17.824392318725586,18.066303253173828,18.077836990356445
56,17.449838638305664,17.449838638305664,17.82698631286621,17.82893943786621
57,17.210569381713867,17.210569381713867,17.70463752746582,17.704490661621094
58,17.13387107849121,17.13387107849121,17.57530975341797,17.574935913085938
59,17.200298309326172,17.200298309326172,17.77916145324707,17.78498077392578
60,17.223461151123047,17.223461151123047,17.614511489868164,17.614992141723633
61,17.17801284790039,17.17801284790039,17.81488037109375,17.82335090637207
62,17.025230407714844,17.025230407714844,17.492355346679688,17.493364334106445
63,16.96575355529785,16.96575355529785,17.267236709594727,17.262483596801758
64,16.79593276977539,16.79593276977539,17.28915786743164,17.290143966674805
65,16.701740264892578,16.701740264892578,17.238550186157227,17.245622634887695
66,17.123022079467773,17.123022079467773,17.49983787536621,17.504491806030273
67,16.698076248168945,16.698076248168945,17.14136505126953,17.13783073425293
68,16.59134864807129,16.59134864807129,17.149660110473633,17.153108596801758
69,16.610044479370117,16.610044479370117,17.035829544067383,17.032995223999023
70,17.617984771728516,17.617984771728516,17.48431968688965,17.49721336364746
71,16.688034057617188,16.688034057617188,17.118343353271484,17.129873275756836
72,16.59933090209961,16.59933090209961,16.861970901489258,16.854324340820312
73,16.369550704956055,16.369550704956055,16.91356658935547,16.915449142456055
74,16.228757858276367,16.228757858276367,16.712051391601562,16.70267105102539
75,16.389938354492188,16.389938354492188,17.03160858154297,17.0321044921875
76,16.65866470336914,16.65866470336914,16.90117835998535,16.89482307434082
77,16.237895965576172,16.237895965576172,16.831619262695312,16.82556915283203
78,16.085107803344727,16.085107803344727,16.609722137451172,16.60188102722168
79,15.978612899780273,15.978612899780273,16.55950927734375,16.54932975769043
80,15.942099571228027,15.942099571228027,16.562288284301758,16.553943634033203
81,15.931584358215332,15.931584358215332,16.47928237915039,16.46856117248535
82,16.12933349609375,16.12933349609375,17.14263343811035,17.15010643005371
83,16.52537727355957,16.52537727355957,16.908418655395508,16.90370750427246
84,15.9112548828125,15.9112548828125,16.89720344543457,16.890188217163086
85,15.802082061767578,15.802082061767578,16.441526412963867,16.434383392333984
86,16.01186180114746,16.01186180114746,16.44170379638672,16.43683624267578
87,15.760140419006348,15.760140419006348,16.320159912109375,16.306995391845703
88,15.654818534851074,15.654818534851074,16.349458694458008,16.34174919128418
89,16.219247817993164,16.219247817993164,16.578001022338867,16.571144104003906
90,15.769747734069824,15.769747734069824,16.241384506225586,16.23163604736328
91,15.703009605407715,15.703009605407715,16.336956024169922,16.32868194580078
92,15.540122032165527,15.540122032165527,16.234758377075195,16.224502563476562
93,15.506543159484863,15.506543159484863,16.437105178833008,16.4328670501709
94,16.073238372802734,16.073238372802734,17.53221893310547,17.554227828979492
95,16.068340301513672,16.068340301513672,16.31551170349121,16.313508987426758
96,15.498785972595215,15.498785972595215,16.337169647216797,16.32658576965332
97,15.458340644836426,15.458340644836426,16.542627334594727,16.54872703552246
98,15.399834632873535,15.399834632873535,16.063337326049805,16.05664825439453
99,15.299150466918945,15.299150466918945,16.093900680541992,16.08366584777832
100,15.336393356323242,15.336393356323242,16.044050216674805,16.030973434448242
101,15.246012687683105,15.246012687683105,16.008403778076172,16.000276565551758
102,15.266441345214844,15.266441345214844,16.342256546020508,16.332523345947266
103,15.415066719055176,15.415066719055176,16.21883201599121,16.212373733520508
104,15.906577110290527,15.906577110290527,16.790752410888672,16.79547691345215
105,15.748041152954102,15.748041152954102,16.0955753326416,16.09130096435547
106,15.576329231262207,15.576329231262207,16.63865089416504,16.639440536499023
107,15.537284851074219,15.537284851074219,16.244041442871094,16.23480987548828
108,15.360392570495605,15.360392570495605,16.03970718383789,16.027341842651367
109,15.202921867370605,15.202921867370605,15.960880279541016,15.951159477233887
110,15.14247989654541,15.14247989654541,15.934545516967773,15.922525405883789
111,15.148698806762695,15.148698806762695,16.143394470214844,16.131196975708008
112,15.155810356140137,15.155810356140137,15.896535873413086,15.888089179992676
113,15.137431144714355,15.137431144714355,16.052654266357422,16.046653747558594
114,16.691539764404297,16.691539764404297,16.71397590637207,16.720806121826172
115,15.458227157592773,15.458227157592773,15.86697006225586,15.854251861572266
116,15.057027816772461,15.057027816772461,15.872568130493164,15.863372802734375
117,14.956561088562012,14.956561088562012,15.750982284545898,15.734689712524414
118,15.002148628234863,15.002148628234863,15.735727310180664,15.722548484802246
119,14.89272689819336,14.89272689819336,15.860692977905273,15.849788665771484
120,15.082959175109863,15.082959175109863,15.753706932067871,15.737933158874512
121,14.974836349487305,14.974836349487305,15.779677391052246,15.769760131835938
122,15.054192543029785,15.054192543029785,15.799017906188965,15.787506103515625
123,14.988840103149414,14.988840103149414,16.01667022705078,16.011157989501953
124,15.03501033782959,15.03501033782959,15.803260803222656,15.792366981506348
125,15.126994132995605,15.126994132995605,15.783417701721191,15.778044700622559
126,14.981117248535156,14.981117248535156,15.933610916137695,15.922138214111328
127,14.979841232299805,14.979841232299805,15.723989486694336,15.711236000061035
128,14.82016372680664,14.82016372680664,15.611771583557129,15.596280097961426
129,14.796295166015625,14.796295166015625,15.731611251831055,15.718883514404297
130,14.892736434936523,14.892736434936523,15.633320808410645,15.619653701782227
131,15.364935874938965,15.364935874938965,15.945847511291504,15.934388160705566
132,14.862573623657227,14.862573623657227,15.864663124084473,15.856861114501953
133,15.292880058288574,15.292880058288574,15.704769134521484,15.692941665649414
134,14.82504940032959,14.82504940032959,15.638620376586914,15.623489379882812
135,14.735023498535156,14.735023498535156,15.654106140136719,15.638143539428711
136,14.68718147277832,14.68718147277832,15.651673316955566,15.642294883728027
137,14.734829902648926,14.734829902648926,15.70256519317627,15.688358306884766
138,14.645722389221191,14.645722389221191,15.528581619262695,15.511453628540039
139,14.602080345153809,14.602080345153809,15.573432922363281,15.559505462646484
140,14.674798965454102,14.674798965454102,15.550639152526855,15.534148216247559
141,14.967687606811523,14.967687606811523,15.65554428100586,15.640519142150879
142,14.728373527526855,14.728373527526855,15.525221824645996,15.509993553161621
143,14.611507415771484,14.611507415771484,15.582064628601074,15.569717407226562
144,14.738171577453613,14.738171577453613,15.502057075500488,15.485071182250977
145,14.814958572387695,14.814958572387695,15.822977066040039,15.815938949584961
146,14.976106643676758,14.976106643676758,16.376171112060547,16.374052047729492
147,14.997391700744629,14.997391700744629,15.663223266601562,15.651082992553711
148,14.765191078186035,14.765191078186035,15.719271659851074,15.726164817810059
149,14.808655738830566,14.808655738830566,15.608499526977539,15.593103408813477
150,14.568976402282715,14.568976402282715,15.505334854125977,15.487908363342285
151,14.615510940551758,14.615510940551758,15.486248016357422,15.470962524414062
152,14.516437530517578,14.516437530517578,15.410853385925293,15.393835067749023
153,14.46338176727295,14.46338176727295,15.441757202148438,15.426665306091309
154,14.465778350830078,14.465778350830078,15.429872512817383,15.41592025756836
155,14.541452407836914,14.541452407836914,15.413185119628906,15.396915435791016
156,14.531622886657715,14.531622886657715,15.503037452697754,15.487823486328125
157,15.270275115966797,15.270275115966797,15.774086952209473,15.759964942932129
158,14.660209655761719,14.660209655761719,15.445237159729004,15.429919242858887
159,14.467721939086914,14.467721939086914,15.422225952148438,15.406847953796387
160,14.526935577392578,14.526935577392578,15.612244606018066,15.597198486328125
161,14.569564819335938,14.569564819335938,15.472474098205566,15.457119941711426
162,14.462589263916016,14.462589263916016,15.398910522460938,15.383707046508789
163,14.520186424255371,14.520186424255371,16.538097381591797,16.53939437866211
164,14.691933631896973,14.691933631896973,15.476266860961914,15.46130084991455
165,14.641044616699219,14.641044616699219,15.665691375732422,15.653441429138184
166,14.556026458740234,14.556026458740234,15.465180397033691,15.452469825744629
167,14.38417911529541,14.38417911529541,15.329108238220215,15.311545372009277
168,14.382262229919434,14.382262229919434,15.922402381896973,15.914135932922363
169,14.764893531799316,14.764893531799316,18.07953453063965,18.105491638183594
170,14.940464973449707,14.940464973449707,15.79621696472168,15.788220405578613
171,14.418822288513184,14.418822288513184,15.563228607177734,15.547626495361328
172,14.37409496307373,14.37409496307373,15.58899211883545,15.578536033630371
173,14.330681800842285,14.330681800842285,15.376712799072266,15.359783172607422
174,14.26430606842041,14.26430606842041,15.333115577697754,15.318541526794434
175,14.246513366699219,14.246513366699219,15.357964515686035,15.339136123657227
176,14.275188446044922,14.275188446044922,15.430521965026855,15.414643287658691
177,14.237277030944824,14.237277030944824,15.425418853759766,15.41754150390625
178,14.271683692932129,14.271683692932129,15.43147087097168,15.413832664489746
179,14.247934341430664,14.247934341430664,15.352831840515137,15.333744049072266
180,14.377777099609375,14.377777099609375,15.388068199157715,15.371827125549316
181,14.639910697937012,14.639910697937012,15.73747730255127,15.727499961853027
182,15.263632774353027,15.263632774353027,15.752400398254395,15.751404762268066
183,14.820932388305664,14.820932388305664,15.62939739227295,15.622464179992676
184,14.34809398651123,14.34809398651123,15.392152786254883,15.375779151916504
185,14.241470336914062,14.241470336914062,15.471003532409668,15.455971717834473
186,14.269357681274414,14.269357681274414,15.376033782958984,15.359251976013184
187,14.218925476074219,14.218925476074219,15.329184532165527,15.31384563446045
188,14.537725448608398,14.537725448608398,15.316608428955078,15.303716659545898
189,14.159706115722656,14.159706115722656,15.327347755432129,15.309671401977539
190,14.135621070861816,14.135621070861816,15.321833610534668,15.303573608398438
191,14.098090171813965,14.098090171813965,15.295886993408203,15.27744197845459
192,14.04377555847168,14.04377555847168,15.301405906677246,15.283774375915527
193,14.171503067016602,14.171503067016602,15.512897491455078,15.49581241607666
194,14.181173324584961,14.181173324584961,15.332682609558105,15.316115379333496
195,14.142154693603516,14.142154693603516,15.293891906738281,15.27658462524414
196,14.043546676635742,14.043546676635742,15.372499465942383,15.356613159179688
197,14.056488990783691,14.056488990783691,15.304166793823242,15.289029121398926
198,14.357744216918945,14.357744216918945,16.09691619873047,16.10346221923828
199,14.522080421447754,14.522080421447754,15.612183570861816,15.601290702819824
200,14.308584213256836,14.308584213256836,15.343560218811035,15.33349609375
201,14.287386894226074,14.287386894226074,15.66020393371582,15.647767066955566
202,14.557563781738281,14.557563781738281,15.578545570373535,15.575153350830078
203,14.130451202392578,14.130451202392578,15.430524826049805,15.415484428405762
204,14.122450828552246,14.122450828552246,15.262176513671875,15.243335723876953
205,14.045812606811523,14.045812606811523,15.299633979797363,15.282672882080078
206,13.954170227050781,13.954170227050781,15.349477767944336,15.331844329833984
207,13.988251686096191,13.988251686096191,15.384657859802246,15.366558074951172
208,13.933975219726562,13.933975219726562,15.372913360595703,15.35464096069336
209,13.970223426818848,13.970223426818848,15.287493705749512,15.269964218139648
210,13.96958065032959,13.96958065032959,15.376336097717285,15.358678817749023
211,13.966389656066895,13.966389656066895,15.293813705444336,15.276311874389648
212,13.916488647460938,13.916488647460938,15.284178733825684,15.266033172607422
213,13.887459754943848,13.887459754943848,15.260746002197266,15.2429838180542
214,13.932000160217285,13.932000160217285,15.340132713317871,15.324151992797852
215,14.235713958740234,14.235713958740234,15.912276268005371,15.900125503540039
216,14.343669891357422,14.343669891357422,15.344536781311035,15.3280029296875
217,14.079423904418945,14.079423904418945,15.321128845214844,15.307025909423828
218,14.136921882629395,14.136921882629395,15.751312255859375,15.759804725646973
219,14.176138877868652,14.176138877868652,15.548569679260254,15.538837432861328
220,14.037508010864258,14.037508010864258,15.465620040893555,15.450783729553223
221,13.947065353393555,13.947065353393555,15.280779838562012,15.263528823852539
222,13.920561790466309,13.920561790466309,15.317705154418945,15.300030708312988
223,14.103657722473145,14.103657722473145,15.439488410949707,15.423323631286621
224,14.120320320129395,14.120320320129395,15.411630630493164,15.400832176208496
225,13.945393562316895,13.945393562316895,15.570392608642578,15.56290054321289
226,14.096970558166504,14.096970558166504,15.370216369628906,15.352456092834473
227,13.876285552978516,13.876285552978516,15.319067001342773,15.302945137023926
228,13.821328163146973,13.821328163146973,15.256937980651855,15.240667343139648
229,13.789619445800781,13.789619445800781,15.244297981262207,15.225525856018066
230,13.82419204711914,13.82419204711914,15.369900703430176,15.35489559173584
231,13.863624572753906,13.863624572753906,15.206218719482422,15.187570571899414
232,13.799153327941895,13.799153327941895,15.372564315795898,15.359204292297363
233,13.919490814208984,13.919490814208984,15.518575668334961,15.505902290344238
234,14.337646484375,14.337646484375,15.247430801391602,15.229619979858398
235,13.828702926635742,13.828702926635742,15.473289489746094,15.45865535736084
236,13.910417556762695,13.910417556762695,15.349379539489746,15.334525108337402
237,13.72240924835205,13.72240924835205,15.231264114379883,15.212786674499512
238,13.686230659484863,13.686230659484863,15.211238861083984,15.191678047180176
239,13.736669540405273,13.736669540405273,15.229065895080566,15.209870338439941
240,13.703118324279785,13.703118324279785,15.398131370544434,15.381482124328613
241,13.728935241699219,13.728935241699219,15.260331153869629,15.241538047790527
242,13.690665245056152,13.690665245056152,15.307979583740234,15.290990829467773
243,13.829730033874512,13.829730033874512,15.449609756469727,15.433746337890625
244,13.74274730682373,13.74274730682373,15.327160835266113,15.309754371643066
245,13.706830978393555,13.706830978393555,15.254570007324219,15.236261367797852
246,13.97978687286377,13.97978687286377,15.443488121032715,15.427762031555176
247,13.762686729431152,13.762686729431152,15.231700897216797,15.214916229248047
248,13.805533409118652,13.805533409118652,15.311657905578613,15.294565200805664
249,13.707218170166016,13.707218170166016,15.400592803955078,15.387591361999512
250,13.684198379516602,13.684198379516602,15.33867073059082,15.319805145263672
251,13.781485557556152,13.781485557556152,15.442090034484863,15.425551414489746
252,14.30823040008545,14.30823040008545,15.494694709777832,15.483617782592773
253,13.836932182312012,13.836932182312012,15.445597648620605,15.432587623596191
254,13.717147827148438,13.717147827148438,15.427316665649414,15.413769721984863
255,13.630834579467773,13.630834579467773,15.267348289489746,15.248343467712402
256,13.786642074584961,13.786642074584961,15.34531021118164,15.3311128616333
257,13.688050270080566,13.688050270080566,15.256911277770996,15.238744735717773
258,13.556378364562988,13.556378364562988,15.327972412109375,15.309664726257324
259,13.589978218078613,13.589978218078613,15.240264892578125,15.22092342376709
260,13.672234535217285,13.672234535217285,15.310248374938965,15.291616439819336
261,13.549519538879395,13.549519538879395,15.357617378234863,15.340490341186523
262,13.598259925842285,13.598259925842285,15.239845275878906,15.221212387084961
263,13.510117530822754,13.510117530822754,15.351590156555176,15.332791328430176
264,13.738521575927734,13.738521575927734,15.221564292907715,15.203194618225098
265,13.553762435913086,13.553762435913086,15.44748306274414,15.436995506286621
266,13.954777717590332,13.954777717590332,15.54667854309082,15.53482723236084
267,13.703051567077637,13.703051567077637,15.287550926208496,15.269335746765137
268,13.549476623535156,13.549476623535156,15.287410736083984,15.269721031188965
269,13.500473022460938,13.500473022460938,15.313647270202637,15.297608375549316
270,13.564929008483887,13.564929008483887,15.326303482055664,15.306656837463379
271,13.441123008728027,13.441123008728027,15.272159576416016,15.253519058227539
272,13.392324447631836,13.392324447631836,15.283598899841309,15.265155792236328
273,13.752283096313477,13.752283096313477,15.37797737121582,15.360587120056152
274,13.603610038757324,13.603610038757324,15.302595138549805,15.28554916381836
275,13.488480567932129,13.488480567932129,15.311339378356934,15.292511940002441
276,13.416632652282715,13.416632652282715,15.302199363708496,15.284637451171875
277,13.553278923034668,13.553278923034668,15.832446098327637,15.821746826171875
278,14.025066375732422,14.025066375732422,15.823195457458496,15.81838321685791
279,13.671348571777344,13.671348571777344,15.403727531433105,15.386825561523438
280,13.594666481018066,13.594666481018066,15.371528625488281,15.356293678283691
281,13.457015991210938,13.457015991210938,15.340371131896973,15.324236869812012
282,13.480245590209961,13.480245590209961,15.329771041870117,15.312200546264648
283,13.37695598602295,13.37695598602295,15.424575805664062,15.409316062927246
284,13.405911445617676,13.405911445617676,15.428552627563477,15.410818099975586
285,13.392516136169434,13.392516136169434,15.292601585388184,15.273465156555176
286,13.336050987243652,13.336050987243652,15.329134941101074,15.311710357666016
287,13.472325325012207,13.472325325012207,15.931166648864746,15.922815322875977
288,14.017842292785645,14.017842292785645,15.445159912109375,15.426706314086914
289,13.562132835388184,13.562132835388184,15.510927200317383,15.49379825592041
290,13.51555347442627,13.51555347442627,15.338506698608398,15.319973945617676
291,13.371020317077637,13.371020317077637,15.30161190032959,15.283529281616211
292,13.28615951538086,13.28615951538086,15.268741607666016,15.250646591186523
293,13.238632202148438,13.238632202148438,15.30151653289795,15.283807754516602
294,13.297872543334961,13.297872543334961,15.36882495880127,15.350799560546875
295,13.313684463500977,13.313684463500977,15.311147689819336,15.293183326721191
296,13.231954574584961,13.231954574584961,15.288050651550293,15.270352363586426
297,13.218162536621094,13.218162536621094,15.322686195373535,15.305313110351562
298,13.249077796936035,13.249077796936035,15.340434074401855,15.323293685913086
299,13.299176216125488,13.299176216125488,15.320706367492676,15.305953979492188
300,13.32553482055664,13.32553482055664,15.602429389953613,15.594595909118652
301,13.400202751159668,13.400202751159668,15.467966079711914,15.451865196228027
302,13.579634666442871,13.579634666442871,15.489356994628906,15.47509765625
303,13.571850776672363,13.571850776672363,15.372748374938965,15.356093406677246
304,13.309926986694336,13.309926986694336,15.334270477294922,15.316145896911621
305,13.299822807312012,13.299822807312012,15.65156078338623,15.639455795288086
306,13.364228248596191,13.364228248596191,15.444132804870605,15.426552772521973
307,13.279047012329102,13.279047012329102,15.369470596313477,15.350561141967773
308,13.18564224243164,13.18564224243164,15.481249809265137,15.46518611907959
309,13.188780784606934,13.188780784606934,15.35661792755127,15.338545799255371
310,13.131253242492676,13.131253242492676,15.304399490356445,15.28546142578125
311,13.270774841308594,13.270774841308594,15.48447322845459,15.47137451171875
312,13.38872241973877,13.38872241973877,15.408625602722168,15.398944854736328
313,13.270713806152344,13.270713806152344,15.432629585266113,15.415899276733398
314,13.21540355682373,13.21540355682373,15.409143447875977,15.391067504882812
315,13.370625495910645,13.370625495910645,15.405900955200195,15.391161918640137
316,13.253998756408691,13.253998756408691,15.392770767211914,15.37622356414795
317,13.128767013549805,13.128767013549805,15.414751052856445,15.397323608398438
318,13.139052391052246,13.139052391052246,15.399672508239746,15.381623268127441
319,13.177285194396973,13.177285194396973,15.360965728759766,15.342591285705566
320,13.121760368347168,13.121760368347168,15.420222282409668,15.406798362731934
321,13.178011894226074,13.178011894226074,15.40512752532959,15.388245582580566
322,13.092939376831055,13.092939376831055,15.318992614746094,15.300664901733398
323,13.078250885009766,13.078250885009766,15.3997802734375,15.383086204528809
324,13.14897346496582,13.14897346496582,15.524211883544922,15.507712364196777
325,13.12260627746582,13.12260627746582,15.406627655029297,15.38925838470459
326,13.252564430236816,13.252564430236816,15.423638343811035,15.407848358154297
327,13.40898323059082,13.40898323059082,15.483919143676758,15.467116355895996
328,13.082662582397461,13.082662582397461,15.419520378112793,15.403240203857422
329,13.083189010620117,13.083189010620117,15.451919555664062,15.435477256774902
330,13.008321762084961,13.008321762084961,15.381762504577637,15.364559173583984
331,13.099669456481934,13.099669456481934,15.507046699523926,15.489974975585938
332,13.028337478637695,13.028337478637695,15.447784423828125,15.42919635772705
333,13.054300308227539,13.054300308227539,15.426433563232422,15.407809257507324
334,13.020493507385254,13.020493507385254,15.442891120910645,15.42679500579834
335,13.004561424255371,13.004561424255371,15.394224166870117,15.377501487731934
336,13.004844665527344,13.004844665527344,15.547676086425781,15.534852027893066
337,13.370277404785156,13.370277404785156,15.728028297424316,15.714367866516113
338,13.126824378967285,13.126824378967285,15.46291446685791,15.446379661560059
339,12.97038459777832,12.97038459777832,15.424837112426758,15.407815933227539
340,12.958086013793945,12.958086013793945,15.584160804748535,15.567654609680176
341,14.321961402893066,14.321961402893066,16.267383575439453,16.265104293823242
342,13.784408569335938,13.784408569335938,15.650321960449219,15.6373872756958
343,13.124918937683105,13.124918937683105,15.448766708374023,15.431497573852539
344,13.019061088562012,13.019061088562012,15.479682922363281,15.462087631225586
345,12.902846336364746,12.902846336364746,15.568870544433594,15.554576873779297
346,12.859222412109375,12.859222412109375,15.442039489746094,15.424240112304688
347,12.828492164611816,12.828492164611816,15.344698905944824,15.326496124267578
348,12.825302124023438,12.825302124023438,15.501626014709473,15.484167098999023
349,12.825210571289062,12.825210571289062,15.516249656677246,15.497838973999023
350,12.827651977539062,12.827651977539062,15.450321197509766,15.431316375732422
351,12.850504875183105,12.850504875183105,15.603310585021973,15.586944580078125
352,12.944375038146973,12.944375038146973,15.664323806762695,15.649415016174316
353,12.893102645874023,12.893102645874023,15.510176658630371,15.491622924804688
354,12.836068153381348,12.836068153381348,15.531234741210938,15.512564659118652
355,12.826677322387695,12.826677322387695,15.52407455444336,15.507071495056152
356,13.336795806884766,13.336795806884766,15.557143211364746,15.541022300720215
357,13.038288116455078,13.038288116455078,15.486104011535645,15.469468116760254
358,13.502310752868652,13.502310752868652,15.708020210266113,15.691818237304688
359,12.889824867248535,12.889824867248535,15.486915588378906,15.468901634216309
360,12.820259094238281,12.820259094238281,15.537469863891602,15.51919937133789
361,12.796451568603516,12.796451568603516,15.556617736816406,15.539693832397461
362,12.794084548950195,12.794084548950195,15.557774543762207,15.539957046508789
363,12.857337951660156,12.857337951660156,15.719782829284668,15.70357608795166
364,13.019620895385742,13.019620895385742,15.532134056091309,15.514734268188477
365,12.802013397216797,12.802013397216797,15.650705337524414,15.636087417602539
366,12.771931648254395,12.771931648254395,15.562707901000977,15.5450439453125
367,12.716833114624023,12.716833114624023,15.637346267700195,15.6206693649292
368,12.772493362426758,12.772493362426758,15.60192584991455,15.584603309631348
369,12.754679679870605,12.754679679870605,15.591032028198242,15.573043823242188
370,12.764193534851074,12.764193534851074,15.598531723022461,15.581313133239746
371,12.720447540283203,12.720447540283203,15.700674057006836,15.685080528259277
372,12.876333236694336,12.876333236694336,15.730915069580078,15.7128267288208
373,13.318626403808594,13.318626403808594,15.792399406433105,15.786670684814453
374,12.937074661254883,12.937074661254883,15.562231063842773,15.546969413757324
375,12.771862030029297,12.771862030029297,15.555170059204102,15.540637016296387
376,12.784106254577637,12.784106254577637,15.551332473754883,15.53287410736084
377,12.640910148620605,12.640910148620605,15.547266006469727,15.529088973999023
378,12.594361305236816,12.594361305236816,15.580166816711426,15.56166934967041
379,12.666918754577637,12.666918754577637,15.729702949523926,15.713736534118652
380,12.771296501159668,12.771296501159668,15.687262535095215,15.669482231140137
381,12.617589950561523,12.617589950561523,15.683871269226074,15.667119979858398
382,12.65861701965332,12.65861701965332,15.68779182434082,15.670464515686035
383,12.905674934387207,12.905674934387207,15.811888694763184,15.79779052734375
384,12.748891830444336,12.748891830444336,15.603970527648926,15.587018013000488
385,12.619819641113281,12.619819641113281,15.71901798248291,15.701369285583496
386,12.581361770629883,12.581361770629883,15.712778091430664,15.696419715881348
387,12.531726837158203,12.531726837158203,15.667893409729004,15.650214195251465
388,12.521690368652344,12.521690368652344,15.567068099975586,15.548465728759766
389,12.542780876159668,12.542780876159668,15.701776504516602,15.684432029724121
390,12.507232666015625,12.507232666015625,15.662454605102539,15.644574165344238
391,12.591580390930176,12.591580390930176,15.591458320617676,15.575676918029785
392,12.629517555236816,12.629517555236816,15.902227401733398,15.885397911071777
393,12.887024879455566,12.887024879455566,15.806511878967285,15.789772987365723
394,12.868313789367676,12.868313789367676,15.741484642028809,15.725228309631348
395,12.598230361938477,12.598230361938477,15.809727668762207,15.794109344482422
396,12.59917163848877,12.59917163848877,15.848388671875,15.835406303405762
397,12.746191024780273,12.746191024780273,15.821680068969727,15.807720184326172
398,12.794609069824219,12.794609069824219,16.41700553894043,16.40410041809082
399,13.162160873413086,13.162160873413086,15.748339653015137,15.730484962463379
400,12.553339004516602,12.553339004516602,15.749160766601562,15.730759620666504
401,12.524312973022461,12.524312973022461,15.74875259399414,15.731695175170898
402,12.44707202911377,12.44707202911377,15.84972858428955,15.832950592041016
403,12.422048568725586,12.422048568725586,15.765490531921387,15.748144149780273
404,12.398152351379395,12.398152351379395,15.711407661437988,15.693304061889648
405,12.400803565979004,12.400803565979004,15.864282608032227,15.846088409423828
406,12.420607566833496,12.420607566833496,15.874563217163086,15.855984687805176
407,12.386003494262695,12.386003494262695,15.744670867919922,15.726990699768066
408,12.397564888000488,12.397564888000488,15.839330673217773,15.822781562805176
